Country,ITL,sex,extract_date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,East Yorkshire and Northern Lincolnshire,male,2024-02-01,4115,4568,4688,4897,5070,5252,5420,5717,5803,5752,5994,6394,6183,6034,5830,6170,6050,5809,5511,5534,4804,4875,5026,5226,5521,5641,6026,5934,6399,6450,6779,7048,7086,7027,6974,7116,6948,7028,6988,6581,6544,6404,6337,6427,6125,5598,5469,5894,5853,6103,5879,6740,7150,6868,7018,7155,7132,7148,7094,7359,7372,7167,6903,6610,6428,6247,6033,5770,5452,5315,5276,4853,5045,4939,4791,4992,5718,5145,3483,3720,3213,2825,2291,2134,2140,1992,1703,1456,1285,1026,820,607,532,354,282,461
England,East Yorkshire and Northern Lincolnshire,persons,2024-02-01,7971,9129,9066,9512,9854,10267,10648,11006,11431,11181,11752,12337,11955,11922,11632,11868,11642,11162,10873,10523,9387,9346,9814,10172,10718,11026,11715,11769,12414,12741,13026,13684,13844,14025,13431,14141,13775,13577,13816,12904,12897,12214,12239,12643,11920,11118,10444,11266,11338,12014,11889,13086,14035,13449,14000,14233,13982,14327,14018,14719,14642,14317,13779,13128,12820,12505,12120,11717,11021,10875,10602,10264,10206,10062,9917,10247,12183,10588,7576,7857,7004,6367,5116,5026,4891,4570,4029,3550,3071,2541,2152,1759,1403,1071,867,1838
England,Essex,female,2024-02-01,8640,9815,10098,10491,10762,11332,11466,11856,11780,11908,11980,12331,12136,12282,12059,11995,11618,11265,10501,9716,9301,9067,10196,10628,10984,11299,11572,11839,12149,12849,13335,13681,14209,14558,14545,15064,14550,14197,14592,13870,13941,13429,13957,13878,13511,12636,11712,12292,12356,12647,12442,13003,13400,13244,13620,13939,13720,13818,13594,13551,13169,12719,12141,11897,11308,10978,10650,10407,9742,9973,9852,9236,9408,9176,9812,9885,12008,10813,7890,8331,7530,6900,5255,5547,5427,5007,4406,4121,3531,3059,2637,2317,2026,1607,1284,3149
England,Essex,male,2024-02-01,8972,10171,10984,10889,11539,11681,12231,12471,12601,12394,12403,12933,13054,12629,12452,12436,12359,11995,11305,11077,9891,9911,10540,10913,11457,11848,12227,11882,12341,12373,13145,13730,13210,14389,13860,14452,14137,13946,14304,13487,13550,13556,13895,14149,13649,12590,12073,12604,12041,13253,12503,13186,14339,13206,13738,13637,13770,13960,13736,13433,12828,12669,12344,11645,11443,11029,9964,9866,9125,8812,8715,8510,8281,8198,8554,8758,10658,9161,6533,7279,6219,5710,4046,4079,4019,3696,3240,2731,2281,2026,1632,1264,1039,809,583,1107
England,Essex,persons,2024-02-01,17693,19952,21452,21323,22298,22844,23716,24165,24653,24296,24280,25307,25208,24881,24525,24714,24015,23283,21855,20831,19184,18986,20678,21542,22418,23174,23836,23712,24468,25297,26476,27245,27532,28991,28300,29564,28725,28120,28849,27338,27497,26890,27839,27978,27228,25415,23679,24926,24381,25967,24851,26211,27654,26379,27242,27566,27607,27764,27318,27006,25950,25378,24502,23531,22756,21968,20658,20312,18911,18615,18502,17756,17719,17409,18385,18771,22627,20091,14474,15452,13729,12516,9306,9511,9446,8728,7633,6883,5797,5128,4266,3580,3065,2416,1920,4259
England,"Gloucestershire, Wiltshire and Bath/Bristol area",female,2024-02-01,10601,11656,12743,12476,13439,13648,14033,14933,14722,15273,15514,15678,16264,15742,15526,16304,15743,15060,15733,16340,17011,16310,17081,17649,18217,17518,18377,18315,18564,19000,19431,19882,19962,20481,20028,20445,20318,19548,19629,19074,18376,18531,17794,18595,17696,16496,15823,15964,15695,16759,16593,17644,18348,17600,18101,17620,18277,18741,18613,18617,18070,17277,16825,16285,15634,15191,14320,13952,13272,13121,13492,12656,12460,12671,12797,13089,15158,12931,10469,11166,10147,9116,7327,7260,7270,6589,5828,5302,4829,4103,3569,3198,2665,2083,1667,4349
England,"Gloucestershire, Wiltshire and Bath/Bristol area",male,2024-02-01,11216,12365,13409,12996,14003,14611,14808,15892,15712,15874,15902,17235,16789,17008,16068,16427,15965,15710,15817,16114,16476,16045,16659,17171,17597,18395,19023,18696,18948,19507,19461,20170,20499,20443,20509,20554,20111,19757,19633,18963,19110,19247,18562,18969,18349,17313,16167,16245,16356,16789,17172,17902,18786,17779,18447,17979,18450,18715,18855,18554,18062,17502,16721,16076,15519,14969,13894,13526,12872,12293,12410,11642,11759,11172,11846,11505,13403,11526,9200,9797,8382,7820,5913,5754,5685,4918,4486,3854,3224,2717,2207,1802,1380,1108,809,1595
England,"Gloucestershire, Wiltshire and Bath/Bristol area",persons,2024-02-01,21743,23966,26264,25301,27574,28175,28804,30867,30335,31170,31367,32963,32988,32813,31683,32742,31716,30821,31336,32451,33440,32504,33744,34770,35797,35994,37284,36929,37359,38469,38850,39851,40484,40861,40526,41039,40464,39245,39272,37985,37423,37782,36275,37501,36073,33822,31852,32208,31946,33626,33818,35487,37105,35421,36495,35568,36574,37390,37363,37240,36180,34772,33536,32427,31135,30155,28326,27580,26285,25767,25878,24313,24409,23914,24706,24669,28487,24441,19599,20831,18532,16941,13247,13002,12987,11475,10305,9217,8058,6812,5767,5002,4044,3193,2474,5944
England,Greater Manchester,female,2024-02-01,14217,16491,16674,17015,17847,18236,18635,20102,19730,19934,20620,20822,20808,20586,20540,20007,19282,19292,19464,20132,20016,20249,21285,23385,24690,24693,24500,24382,24970,24029,24915,25650,24985,25974,24920,25434,24775,23978,24350,23457,23294,22828,21922,22492,20986,19689,18120,17826,18126,18407,17926,18999,20039,19508,19486,19504,19090,18940,19116,18814,18169,17949,17263,16320,15884,14993,14654,14151,13077,12710,12500,12304,12036,11909,12098,11775,13923,11729,9378,9820,9079,8150,6788,6638,6267,5900,5230,4638,4053,3266,2787,2393,2025,1598,1218,3031
England,Greater Manchester,male,2024-02-01,15321,17007,17607,17888,18620,19090,19589,20741,20824,21057,21180,21884,21715,21643,21393,21456,20766,20506,20229,20552,20330,19931,20484,21868,22888,24068,25074,24685,24924,25197,25534,26008,26859,27352,26166,26770,26463,25347,26296,25194,24949,24887,24091,24481,23940,21301,20342,20031,20665,20578,20206,21079,22189,21382,21420,21248,20604,20589,20585,20124,19444,18652,17566,17111,15941,15165,14977,13952,12829,12227,12404,11461,11138,11074,11252,10862,12966,9892,7905,8308,7430,6543,5137,4880,4859,4220,3667,3059,2556,2030,1573,1320,1064,781,503,1122
England,Greater Manchester,persons,2024-02-01,29532,33564,34447,34817,36529,37316,38191,40791,40553,41076,41819,42633,42491,42230,41709,41446,40109,39864,39636,40737,40409,40242,41584,45497,47540,48818,49216,48980,49679,49228,50410,51609,51905,53357,51010,52228,51024,49659,50599,48479,48211,47772,46027,46972,44924,41078,38580,37803,38787,38999,38104,39921,42370,40930,40651,40901,39560,39491,39698,38921,37536,36660,34868,33397,31780,30224,29554,28177,25989,25024,25044,23967,23361,23064,23452,22616,26917,21460,17328,18153,16493,14730,11918,11523,11105,10094,8918,7677,6639,5291,4304,3713,3091,2380,1720,4156
England,Hampshire and Isle of Wight,female,2024-02-01,8216,9233,9964,10049,10272,10727,10976,11536,11788,11766,12098,12572,12241,12232,11911,11976,11665,11334,11501,11431,11304,11002,12073,13828,14404,13411,13501,13511,13484,13611,14131,14667,15054,15144,15065,15457,15275,14530,14852,13926,14272,13820,14048,14125,13795,12905,11952,12484,12473,13163,12943,13418,14636,13953,13957,14550,14643,14687,14833,14807,14759,14259,13619,13173,12963,12440,12026,11449,10806,10801,11012,10279,10496,10349,11131,10803,12538,11540,9103,9358,8309,7859,6017,5954,5985,5725,5153,4484,3950,3512,3000,2692,2277,1965,1423,3684
England,Hampshire and Isle of Wight,male,2024-02-01,8703,9919,10263,10518,11038,11139,11562,12014,12308,12624,12373,13292,13198,12803,12512,12463,12356,12043,12271,12178,11828,11663,12206,13257,13850,14055,14126,13886,14222,14126,14084,15075,14520,15688,15026,15534,15338,14551,15250,14455,14469,14758,14403,14907,14157,13084,12817,12458,13179,13680,13225,14143,14589,14200,14201,14494,14593,14663,14839,14867,14811,14063,13797,12989,12863,12190,11881,11307,10440,10307,10016,9425,9654,9106,9226,9577,11152,10232,8052,8050,7089,6553,4735,4946,4665,4060,3593,3194,2659,2316,1867,1516,1278,886,705,1386
England,Hampshire and Isle of Wight,persons,2024-02-01,16951,19093,20468,20608,21281,21861,22453,23564,24117,24488,24302,25883,25434,25061,24314,24425,24042,23392,23821,23598,23213,22623,24267,27118,28376,27551,27670,27369,27905,27738,28280,29650,29597,30896,30067,30979,30670,28959,29973,28369,28718,28608,28366,29035,28061,26141,24804,25031,25679,26864,26233,27721,29044,28043,28366,29017,29172,29188,29287,29996,29549,28263,27455,26177,25914,24607,23897,22821,21222,21098,21172,19610,20201,19519,20383,20446,23612,21669,17103,17451,15338,14336,10751,10804,10676,9780,8739,7678,6575,5873,4780,4206,3555,2827,2121,5063
England,"Herefordshire, Worcestershire and Warwickshire",female,2024-02-01,5754,6542,6693,6763,7256,7520,7538,7875,8024,7911,8132,8761,8652,8410,8213,8394,8281,8103,7369,6873,6265,6240,6915,7237,7738,7854,8278,8578,8614,9042,9204,9867,10191,10314,10417,10392,10366,9862,10083,9496,9663,9287,9350,9846,9703,8438,8227,8585,8643,9003,9054,9679,10459,10186,10527,10570,10729,10777,10894,10754,10657,10135,10063,9395,9109,8939,8916,8503,8230,8263,8216,8044,8038,7738,8164,8145,9188,8263,6549,7427,6363,5659,4581,4455,4372,4188,3796,3323,2795,2398,2131,1858,1598,1215,955,2412
England,"Herefordshire, Worcestershire and Warwickshire",male,2024-02-01,6009,6831,6999,7187,7583,7927,8036,8167,8474,8502,8763,9024,8975,8910,8690,8826,8854,8336,8034,7592,7020,6910,7138,7449,7710,8059,8393,8464,8757,8875,9289,9600,10380,10688,10469,10532,10420,10225,10469,10083,9959,10089,10044,10236,10007,8930,8601,8762,9248,9435,9431,10054,10621,10211,10770,10511,10654,11060,10911,10787,10631,10321,10142,9458,9375,8889,8256,8161,7755,7547,7786,7412,7261,7233,7587,7485,8466,7276,5930,6250,5687,4950,3716,3546,3604,3155,2786,2405,1940,1553,1265,1063,863,676,455,968
England,"Herefordshire, Worcestershire and Warwickshire",persons,2024-02-01,11761,13397,13789,13935,14854,15557,15574,15986,16592,16491,16686,17847,17612,17445,16740,17221,17108,16448,15407,14496,13309,13131,14027,14684,15410,15873,16677,16997,17420,17876,18515,19303,20534,21014,20830,20932,20754,20030,20532,19578,19626,19389,19399,20090,19726,17379,16904,17351,17971,18563,18384,19672,21234,20388,21286,21036,21325,21732,21771,21544,21217,20402,20297,18886,18555,17762,17219,16735,15998,15748,15905,15464,15291,14930,15747,15747,17668,15546,12465,13585,12033,10598,8386,7970,7969,7352,6584,5803,4738,3949,3395,2924,2462,1893,1410,3379
England,Inner London - East,female,2024-02-01,12627,13639,13897,13555,13514,13762,14390,14275,14168,14176,14484,14809,14728,14662,14338,14937,14562,14276,14749,16530,18429,19912,23820,29624,34130,35660,37516,38950,39024,37932,37634,37807,35621,35856,34363,32724,30303,28800,27613,25858,24159,23522,22115,22039,20665,19143,18324,17578,17231,16487,15996,15689,15509,15962,14954,15400,14731,14654,14172,14220,13721,12962,11340,11807,10604,9665,9310,8825,8125,7559,6901,6881,5853,5952,5634,5413,5491,4625,4096,4008,3527,3441,2931,3079,2766,2626,2239,1975,1807,1487,1208,1090,879,788,556,1468
England,Inner London - East,male,2024-02-01,13289,14341,14514,14112,14317,14454,14454,15008,15101,14691,14965,15283,15406,15307,15126,15418,15072,14601,14679,15562,16525,17132,19568,23267,26540,30421,33713,35371,36858,36977,37985,39145,39117,39818,39044,37550,36494,35099,33987,32075,30739,30177,27842,27796,26358,24215,22542,21745,21221,20338,19388,19378,18214,18701,17424,17741,16608,15770,15761,15290,14455,13399,11961,12355,10785,10147,9164,8597,7767,6859,6389,6103,5191,5094,4691,4380,4691,3967,2880,2945,2648,2629,1982,2186,2035,1753,1546,1356,1080,912,757,638,529,386,293,559
England,Inner London - East,persons,2024-02-01,25905,27920,28699,27639,27865,28210,28956,29095,29315,28902,29269,30135,30092,29962,29370,30356,29683,28898,29155,32174,34890,37023,43545,52904,60615,66464,71222,74239,76054,75437,75780,76875,74767,75573,73477,70307,66833,63824,61621,57800,54865,53699,49829,49933,47056,43576,40949,39309,38242,36847,35519,35035,33477,34463,32426,33115,31389,30497,30011,29423,28076,26505,23319,24207,21318,19737,18608,17323,16011,14428,13172,12992,11048,11060,10325,9824,10251,8558,6991,6963,6172,6186,4926,5263,4802,4379,3788,3393,2875,2374,1947,1729,1408,1175,850,2028
England,Inner London - West,female,2024-02-01,5057,5147,5606,5234,5573,5395,5630,5902,5875,5907,6035,6309,6382,6149,6160,6248,6204,5959,6809,8228,9449,11131,13287,17047,18851,19029,19287,20055,20016,19121,18576,18561,17445,17517,16624,15939,14596,13845,13267,12610,12048,11424,11097,11004,10343,9810,9562,9223,8936,8927,8745,8376,8402,8578,7985,8171,7530,7563,7536,7058,6942,6398,6119,5815,5521,5059,4883,4667,4387,4350,3958,4070,3652,3770,3768,3667,3422,3605,2758,2834,2373,2447,1920,1903,1915,1663,1454,1317,1179,949,791,720,614,528,432,1113
England,Inner London - West,male,2024-02-01,5195,5378,5819,5416,5497,5697,5922,6101,6093,6178,6208,6360,6449,6688,6329,6339,6266,5971,6482,7373,8010,8879,9773,11515,12855,14271,15337,16468,16717,17396,17635,17241,17737,17653,17371,17168,16382,16193,15907,14977,15148,14342,14589,14317,13569,12850,12162,11673,11549,11287,10974,10531,10168,9856,9401,9175,8669,8249,8214,8090,7727,7029,6412,6152,5607,5151,4822,4596,4102,3775,3485,3552,3134,3250,3274,2985,3146,2696,2314,2344,2056,1873,1382,1455,1394,1150,1027,893,800,626,532,407,370,275,222,496
England,Inner London - West,persons,2024-02-01,10279,10294,11439,10625,11165,11057,11506,12004,11940,12071,12211,12631,12830,12825,12393,12668,12478,11933,13299,15620,17415,19978,23041,28179,31664,33398,34518,36378,36706,36339,36167,35721,35232,35161,33620,33065,30848,30021,29162,27613,27138,25827,25679,25294,23924,22610,21701,20923,20298,20128,19681,18804,18573,18470,17376,17342,16199,15683,15729,15194,14704,13352,12542,11967,11134,10125,9713,9238,8509,8228,7450,7616,6694,7027,7061,6627,6507,6351,5040,5170,4405,4332,3304,3319,3338,2813,2486,2219,1981,1592,1326,1128,985,803,653,1610
England,Kent,female,2024-02-01,8463,9847,10068,10271,10616,11077,11665,11931,12099,12016,12207,12667,12717,12717,12640,12887,12502,12050,10828,10139,9677,9582,10353,10519,11391,11196,11996,11461,12010,12563,12919,13758,13882,14711,14420,14812,14356,14265,14204,14103,13655,13662,13880,13681,13760,12230,11852,11873,12040,12521,12603,12973,13561,13325,13561,13704,13461,13724,13820,13748,13141,12951,12355,11950,11573,11302,10721,10427,9924,9894,9547,9325,9761,8996,9963,9849,11871,10707,7758,8204,7319,6887,5317,5373,5177,4856,4334,3988,3348,2875,2455,2213,1866,1525,1176,2911
England,Kent,male,2024-02-01,9144,10609,10551,10904,11462,12035,12207,12713,12754,12386,12733,13693,13477,13437,13446,13457,13446,13011,11768,10781,10589,10274,10455,10826,11384,11786,11977,11505,12072,12558,12586,13353,13455,13702,13517,14216,14159,13925,14130,13433,13504,13187,13252,13918,13741,12436,11967,11884,12221,12593,12216,13133,13794,13050,13497,13646,13462,13852,13820,13694,13106,12727,12368,11461,11627,10752,10353,9894,9204,9323,8902,8537,8586,8355,8739,8451,10277,8922,6832,7139,6131,5561,4329,4150,4029,3601,3043,2871,2224,1778,1491,1248,978,733,510,1059
England,Kent,persons,2024-02-01,17523,20389,20824,21115,22103,23138,23775,24670,24907,24349,24844,26360,26060,26160,26010,26324,25990,25120,22666,20984,20319,19873,20861,21348,22752,22990,24006,22988,23893,25134,25468,27173,27228,28394,27708,29082,28521,28219,28338,27504,27112,26882,27186,27570,27489,24759,23873,23839,24200,25484,24723,26123,27314,26356,27021,27360,26846,27479,27683,27422,26132,25707,24687,23471,23174,22049,21122,20367,19172,19445,18460,17914,18489,17292,18818,18371,22148,19668,14623,15307,13491,12404,9641,9479,9214,8466,7359,6870,5619,4647,3899,3437,2846,2258,1687,3970
England,Lancashire,female,2024-02-01,6483,7645,8049,8042,8508,8584,8794,9347,9422,9592,9769,10057,10157,9912,9883,10078,9883,9430,9658,9803,9644,9523,9870,9858,9852,9697,9886,10341,9990,10267,10418,11171,10978,11440,11018,11638,11489,11067,11184,10802,10627,10513,10211,10744,10237,8883,8718,9071,9174,9561,9714,10652,11399,10981,11231,11488,11216,11211,11542,11341,11447,11209,11104,10317,9846,9735,9499,9290,8613,8357,8305,7822,7812,7615,8666,7923,9901,7842,6463,6528,5893,5448,4564,4455,4421,3908,3468,3236,2637,2441,1940,1659,1459,1162,877,2203
England,Lancashire,male,2024-02-01,7099,8172,8172,8376,8882,8839,9413,9754,9868,9947,10217,10479,10499,10510,10498,10520,10264,9958,10334,10302,10164,9702,10240,9960,10382,10596,10783,10584,10512,10774,10959,11167,11511,11776,11476,11665,11715,11293,11320,11353,11188,10882,10738,11249,10655,9587,9331,9701,9620,10364,10280,11051,11593,11504,11904,12063,11552,11460,11665,11976,11527,11451,11232,10238,10228,9595,9431,8898,8266,8098,7989,7610,7568,7558,7506,7690,8849,7207,5686,5716,5169,4675,3653,3501,3176,2999,2575,2254,1816,1490,1170,928,764,543,402,743
England,Lancashire,persons,2024-02-01,13631,15851,16356,16285,17516,17450,18275,19091,19266,19530,19935,20494,20661,20367,20308,20600,20140,19371,20119,20060,19802,19287,20120,19938,20200,20240,20643,20865,20504,21026,21383,22282,22404,23052,22535,23305,23294,22365,22398,22175,21773,21439,20971,21942,20987,18520,18131,18796,18801,20018,20026,21487,23088,22487,23052,23451,22737,22621,23165,23374,23031,22676,22349,20525,20092,19274,18931,18245,16890,16459,16445,15511,15238,15236,16191,15582,18635,15063,12110,12237,11071,10118,8206,7908,7595,6885,6041,5532,4456,3896,3113,2588,2220,1705,1282,2946
England,"Leicestershire, Rutland and Northamptonshire",female,2024-02-01,8542,10072,9969,10387,10790,11233,11424,12053,12243,12091,12550,12797,12722,12979,12700,12648,12481,12028,12015,12185,11891,12049,12264,12541,13389,13144,13686,13689,13542,14118,14276,14537,15148,15379,15153,15403,15243,14913,15080,14582,14412,14162,14109,14512,13762,12698,11701,11976,12371,12913,12686,13283,14053,13100,13975,14024,13507,13425,13344,13329,12829,12697,12275,11725,11661,10863,10523,10126,9418,9295,9659,9231,9239,8860,9304,9171,10331,8787,6986,7654,6822,6004,4674,4604,4546,4230,3896,3428,2874,2616,2204,1903,1534,1368,1019,2644
England,"Leicestershire, Rutland and Northamptonshire",male,2024-02-01,9158,10481,10340,10986,11403,11939,12044,12669,12885,12817,12984,13428,13618,13343,13465,13748,13298,12995,12716,12879,12850,12929,12759,13678,14165,14473,14680,14780,14762,14859,14826,15667,15727,15943,15992,15970,15591,15500,15867,15307,15127,14857,14833,15627,14757,13480,12932,13178,12970,13303,13239,13770,14555,14142,14195,14127,13899,13664,13936,13665,13045,12693,12442,11609,11286,10721,10258,9911,9162,8985,9300,8371,8367,8126,8555,8096,9452,7857,6536,6493,5743,5222,3866,3818,3680,3201,2801,2373,2095,1586,1412,1154,910,681,485,950
England,"Leicestershire, Rutland and Northamptonshire",persons,2024-02-01,17683,20490,20383,21283,22216,23154,23521,24691,25227,24868,25486,26226,26340,26301,26050,26406,25807,25031,24680,24777,24774,24953,25006,26472,27573,27502,28317,28306,28309,29013,29083,30466,30855,31415,30981,31493,30898,30351,30858,29868,29524,29055,28980,30152,28521,26366,24689,25176,25375,26159,25906,27103,28515,27225,28005,28281,27373,27145,27091,26980,25780,25370,24682,23329,22960,21587,20919,20038,18637,18326,18718,17625,17389,17073,17864,17302,19721,16716,13586,14117,12576,11183,8532,8397,8223,7429,6684,5806,4979,4203,3617,3017,2444,2046,1506,3599
England,Lincolnshire,female,2024-02-01,2787,3253,3384,3377,3568,3698,3992,4201,4403,4430,4437,4706,4705,4582,4605,4624,4436,4315,4209,4303,4225,3906,4287,4135,4418,4283,4372,4520,4498,4795,4826,4973,5202,5149,5163,5002,5206,5071,5230,4817,4970,4777,4723,4968,4908,4491,4118,4509,4214,4968,4951,5382,6059,5831,6009,5798,6010,6028,6222,6318,6284,6057,5882,5611,5435,5403,5271,5083,4746,4842,4701,4637,4732,4417,5018,5001,5368,5048,3732,4157,3679,3292,2705,2603,2469,2301,2050,1796,1709,1296,1093,1027,828,656,552,1291
England,Lincolnshire,male,2024-02-01,2853,3328,3573,3709,3968,3991,4373,4416,4404,4785,4430,4862,4835,4897,4603,5028,4528,4411,4211,4357,4163,3995,4348,4431,4622,4716,4814,4628,4918,5060,5068,5486,5103,5316,5281,5442,5393,5152,5182,5011,5125,4828,4919,5182,4870,4495,4329,4429,4521,4808,4706,5451,5636,5601,5780,5733,5945,5940,5910,6231,6099,6036,5756,5664,5342,5132,4866,4842,4629,4634,4497,4392,4437,4288,4547,4282,5151,4550,3595,3534,3313,2872,2243,2201,2078,1771,1574,1374,1140,908,742,600,458,349,297,498
